Date,Strategy,F1_raw,F1_continuous,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cumulative_PnL,Equity,MA33,MAA48,Crossover,Position,F1_cont_daily_change,Daily PnL,MTM,Cum_PnL
6/20/2006,"MA_Crossover(33,48)",6827.5,6938.5,1,1,-80,-80,6938.5,1991.5,1991.5,7788.393939,7460.114583,1,1,-80,-80,6938.5,1991.5
6/21/2006,"MA_Crossover(33,48)",6888,6998.5,1,1,60,60,6998.5,2051.5,2051.5,7761.484848,7479.916667,1,1,60,60,6998.5,2051.5
6/22/2006,"MA_Crossover(33,48)",6812,6916.5,1,1,-82,-82,6916.5,1969.5,1969.5,7732.484848,7496.625,1,1,-82,-82,6916.5,1969.5
6/23/2006,"MA_Crossover(33,48)",6885,7035.5,1,1,119,119,7035.5,2088.5,2088.5,7706.333333,7511.5625,1,1,119,119,7035.5,2088.5
6/26/2006,"MA_Crossover(33,48)",7110,7260.5,1,1,225,225,7260.5,2313.5,2313.5,7681.121212,7529.291667,1,1,225,225,7260.5,2313.5
6/27/2006,"MA_Crossover(33,48)",6855,7005.5,1,1,-255,-255,7005.5,2058.5,2058.5,7639.242424,7535.541667,1,1,-255,-255,7005.5,2058.5
6/28/2006,"MA_Crossover(33,48)",7010,7160.5,1,1,155,155,7160.5,2213.5,2213.5,7585.121212,7546.604167,1,1,155,155,7160.5,2213.5
6/29/2006,"MA_Crossover(33,48)",7413,7563.5,-1,1,403,403,7563.5,2616.5,2616.5,7548.121212,7568.333333,-1,1,403,403,7563.5,2616.5
6/30/2006,"MA_Crossover(33,48)",7425,7575.5,-1,-1,12,-12,-7575.5,2604.5,2604.5,7520.242424,7580.166667,-1,-1,12,-12,7575.5,2604.5
7/3/2006,"MA_Crossover(33,48)",7381,7531.5,-1,-1,-44,44,-7531.5,2648.5,2648.5,7488.30303,7590.520833,-1,-1,-44,44,7531.5,2648.5
7/4/2006,"MA_Crossover(33,48)",7518,7668.5,-1,-1,137,-137,-7668.5,2511.5,2511.5,7466.69697,7594.5,-1,-1,137,-137,7668.5,2511.5
7/5/2006,"MA_Crossover(33,48)",7477,7627.5,-1,-1,-41,41,-7627.5,2552.5,2552.5,7444.787879,7595.541667,-1,-1,-41,41,7627.5,2552.5
7/6/2006,"MA_Crossover(33,48)",7954,8104.5,-1,-1,477,-477,-8104.5,2075.5,2075.5,7454.121212,7611.625,-1,-1,477,-477,8104.5,2075.5
7/7/2006,"MA_Crossover(33,48)",7840,7990.5,-1,-1,-114,114,-7990.5,2189.5,2189.5,7459.181818,7626.666667,-1,-1,-114,114,7990.5,2189.5
7/10/2006,"MA_Crossover(33,48)",7851,8001.5,-1,-1,11,-11,-8001.5,2178.5,2178.5,7436.484848,7638.791667,-1,-1,11,-11,8001.5,2178.5
7/11/2006,"MA_Crossover(33,48)",8022,8172.5,-1,-1,171,-171,-8172.5,2007.5,2007.5,7438.515152,7655.375,-1,-1,171,-171,8172.5,2007.5
7/12/2006,"MA_Crossover(33,48)",8159,8309.5,-1,-1,137,-137,-8309.5,1870.5,1870.5,7436.363636,7663.354167,-1,-1,137,-137,8309.5,1870.5
7/13/2006,"MA_Crossover(33,48)",8035,8185.5,-1,-1,-124,124,-8185.5,1994.5,1994.5,7426.848485,7668.895833,-1,-1,-124,124,8185.5,1994.5
7/14/2006,"MA_Crossover(33,48)",8196,8346.5,-1,-1,161,-161,-8346.5,1833.5,1833.5,7430.969697,7678.229167,-1,-1,161,-161,8346.5,1833.5
7/17/2006,"MA_Crossover(33,48)",7838,7988.5,-1,-1,-358,358,-7988.5,2191.5,2191.5,7426.030303,7676.0625,-1,-1,-358,358,7988.5,2191.5
7/18/2006,"MA_Crossover(33,48)",7890.5,8030,-1,-1,41.5,-41.5,-8030,2150,2150,7428.560606,7668.84375,-1,-1,41.5,-41.5,8030,2150
7/19/2006,"MA_Crossover(33,48)",7870,8014.5,-1,-1,-15.5,15.5,-8014.5,2165.5,2165.5,7425.621212,7649.552083,-1,-1,-15.5,15.5,8014.5,2165.5
7/20/2006,"MA_Crossover(33,48)",7430,7578.5,-1,-1,-436,436,-7578.5,2601.5,2601.5,7412.742424,7624.46875,-1,-1,-436,436,7578.5,2601.5
7/21/2006,"MA_Crossover(33,48)",7102,7272.5,-1,-1,-306,306,-7272.5,2907.5,2907.5,7397.560606,7598.572917,-1,-1,-306,306,7272.5,2907.5
7/24/2006,"MA_Crossover(33,48)",7223,7393.5,-1,-1,121,-121,-7393.5,2786.5,2786.5,7377.348485,7573.322917,-1,-1,121,-121,7393.5,2786.5
7/25/2006,"MA_Crossover(33,48)",7516,7686.5,-1,-1,293,-293,-7686.5,2493.5,2493.5,7380.651515,7558.427083,-1,-1,293,-293,7686.5,2493.5
7/26/2006,"MA_Crossover(33,48)",7537,7707.5,-1,-1,21,-21,-7707.5,2472.5,2472.5,7387.5,7544.614583,-1,-1,21,-21,7707.5,2472.5
7/27/2006,"MA_Crossover(33,48)",7601,7771.5,-1,-1,64,-64,-7771.5,2408.5,2408.5,7401.560606,7543.677083,-1,-1,64,-64,7771.5,2408.5
7/28/2006,"MA_Crossover(33,48)",7743,7913.5,-1,-1,142,-142,-7913.5,2266.5,2266.5,7433.848485,7545.135417,-1,-1,142,-142,7913.5,2266.5
7/31/2006,"MA_Crossover(33,48)",8032,8202.5,-1,-1,289,-289,-8202.5,1977.5,1977.5,7472.212121,7533.302083,-1,-1,289,-289,8202.5,1977.5
8/1/2006,"MA_Crossover(33,48)",7849,8019.5,-1,-1,-183,183,-8019.5,2160.5,2160.5,7493.69697,7531.09375,-1,-1,-183,183,8019.5,2160.5
8/2/2006,"MA_Crossover(33,48)",7884,8054.5,-1,-1,35,-35,-8054.5,2125.5,2125.5,7517.181818,7523.885417,-1,-1,35,-35,8054.5,2125.5
8/3/2006,"MA_Crossover(33,48)",7550,7720.5,1,-1,-334,334,-7720.5,2459.5,2459.5,7537.090909,7507.239583,1,-1,-334,334,7720.5,2459.5
8/4/2006,"MA_Crossover(33,48)",7915,8085.5,1,1,365,365,8085.5,2824.5,2824.5,7570.045455,7504.21875,1,1,365,365,8085.5,2824.5
8/7/2006,"MA_Crossover(33,48)",7966,8136.5,1,1,51,51,8136.5,2875.5,2875.5,7602.712121,7503.489583,1,1,51,51,8136.5,2875.5
8/8/2006,"MA_Crossover(33,48)",7955,8125.5,1,1,-11,-11,8125.5,2864.5,2864.5,7637.348485,7506.572917,1,1,-11,-11,8125.5,2864.5
8/9/2006,"MA_Crossover(33,48)",8102,8272.5,1,1,147,147,8272.5,3011.5,3011.5,7674.227273,7509.385417,1,1,147,147,8272.5,3011.5
8/10/2006,"MA_Crossover(33,48)",7943,8113.5,1,1,-159,-159,8113.5,2852.5,2852.5,7699.469697,7511.21875,1,1,-159,-159,8113.5,2852.5
8/11/2006,"MA_Crossover(33,48)",7618,7788.5,1,1,-325,-325,7788.5,2527.5,2527.5,7722.590909,7511.53125,1,1,-325,-325,7788.5,2527.5
8/14/2006,"MA_Crossover(33,48)",7686,7856.5,1,1,68,68,7856.5,2595.5,2595.5,7743.075758,7507.28125,1,1,68,68,7856.5,2595.5
8/15/2006,"MA_Crossover(33,48)",7687,7839.5,1,1,-17,-17,7839.5,2578.5,2578.5,7751.378788,7513.114583,1,1,-17,-17,7839.5,2578.5
8/16/2006,"MA_Crossover(33,48)",7741,7892.5,1,1,53,53,7892.5,2631.5,2631.5,7760.954545,7522.072917,1,1,53,53,7892.5,2631.5
8/17/2006,"MA_Crossover(33,48)",7334,7484.5,1,1,-408,-408,7484.5,2223.5,2223.5,7759.530303,7526.177083,1,1,-408,-408,7484.5,2223.5
8/18/2006,"MA_Crossover(33,48)",7527,7689.5,1,1,205,205,7689.5,2428.5,2428.5,7759.80303,7543.875,1,1,205,205,7689.5,2428.5
8/21/2006,"MA_Crossover(33,48)",7696,7858.5,1,1,169,169,7858.5,2597.5,2597.5,7766.439394,7563.25,1,1,169,169,7858.5,2597.5
8/22/2006,"MA_Crossover(33,48)",7655,7817.5,1,1,-41,-41,7817.5,2556.5,2556.5,7757.378788,7573.979167,1,1,-41,-41,7817.5,2556.5
8/23/2006,"MA_Crossover(33,48)",7635,7797.5,1,1,-20,-20,7797.5,2536.5,2536.5,7751.166667,7584.9375,1,1,-20,-20,7797.5,2536.5
8/24/2006,"MA_Crossover(33,48)",7456,7618.5,1,1,-179,-179,7618.5,2357.5,2357.5,7739.19697,7596.666667,1,1,-179,-179,7618.5,2357.5
8/25/2006,"MA_Crossover(33,48)",7585,7747.5,1,1,129,129,7747.5,2486.5,2486.5,7725.954545,7612.447917,1,1,129,129,7747.5,2486.5
8/29/2006,"MA_Crossover(33,48)",7422,7584.5,1,1,-163,-163,7584.5,2323.5,2323.5,7703.621212,7623.572917,1,1,-163,-163,7584.5,2323.5
8/30/2006,"MA_Crossover(33,48)",7475,7637.5,1,1,53,53,7637.5,2376.5,2376.5,7686.651515,7637.385417,1,1,53,53,7637.5,2376.5
8/31/2006,"MA_Crossover(33,48)",7728,7890.5,1,1,253,253,7890.5,2629.5,2629.5,7672.469697,7654.947917,1,1,253,253,7890.5,2629.5
9/1/2006,"MA_Crossover(33,48)",7616,7778.5,1,1,-112,-112,7778.5,2517.5,2517.5,7665.742424,7665.489583,1,1,-112,-112,7778.5,2517.5
9/4/2006,"MA_Crossover(33,48)",7679,7841.5,-1,1,63,63,7841.5,2580.5,2580.5,7659.333333,7682.65625,-1,1,63,63,7841.5,2580.5
9/5/2006,"MA_Crossover(33,48)",7956,8118.5,-1,-1,277,-277,-8118.5,2303.5,2303.5,7661.939394,7702.364583,-1,-1,277,-277,8118.5,2303.5
9/6/2006,"MA_Crossover(33,48)",8076,8238.5,-1,-1,120,-120,-8238.5,2183.5,2183.5,7681.515152,7716.177083,-1,-1,120,-120,8238.5,2183.5
9/7/2006,"MA_Crossover(33,48)",8047,8209.5,-1,-1,-29,29,-8209.5,2212.5,2212.5,7710.151515,7729.135417,-1,-1,-29,29,8209.5,2212.5
9/8/2006,"MA_Crossover(33,48)",7844,8006.5,-1,-1,-203,203,-8006.5,2415.5,2415.5,7728.969697,7738.78125,-1,-1,-203,203,8006.5,2415.5
9/11/2006,"MA_Crossover(33,48)",7485,7647.5,-1,-1,-359,359,-7647.5,2774.5,2774.5,7728.030303,7738.09375,-1,-1,-359,359,7647.5,2774.5
9/12/2006,"MA_Crossover(33,48)",7590,7752.5,-1,-1,105,-105,-7752.5,2669.5,2669.5,7729.636364,7740.447917,-1,-1,105,-105,7752.5,2669.5
9/13/2006,"MA_Crossover(33,48)",7488.5,7651,-1,-1,-101.5,101.5,-7651,2771,2771,7726.227273,7730.75,-1,-1,-101.5,101.5,7651,2771
9/14/2006,"MA_Crossover(33,48)",7441,7603.5,-1,-1,-47.5,47.5,-7603.5,2818.5,2818.5,7717.075758,7722.4375,-1,-1,-47.5,47.5,7603.5,2818.5
9/15/2006,"MA_Crossover(33,48)",7282,7444.5,-1,-1,-159,159,-7444.5,2977.5,2977.5,7694.348485,7710.583333,-1,-1,-159,159,7444.5,2977.5
9/18/2006,"MA_Crossover(33,48)",7459,7621.5,-1,-1,177,-177,-7621.5,2800.5,2800.5,7682.530303,7698.854167,-1,-1,177,-177,7621.5,2800.5
9/19/2006,"MA_Crossover(33,48)",7509,7668.5,-1,-1,47,-47,-7668.5,2753.5,2753.5,7671.166667,7685.3125,-1,-1,47,-47,7668.5,2753.5
9/20/2006,"MA_Crossover(33,48)",7466,7623.5,-1,-1,-45,45,-7623.5,2798.5,2798.5,7668.621212,7673.458333,-1,-1,-45,45,7623.5,2798.5
9/21/2006,"MA_Crossover(33,48)",7589,7740.5,-1,-1,117,-117,-7740.5,2681.5,2681.5,7658.742424,7660.8125,-1,-1,117,-117,7740.5,2681.5
9/22/2006,"MA_Crossover(33,48)",7583,7744.5,-1,-1,4,-4,-7744.5,2677.5,2677.5,7647.136364,7655.5,-1,-1,4,-4,7744.5,2677.5
9/25/2006,"MA_Crossover(33,48)",7545,7706.5,-1,-1,-38,38,-7706.5,2715.5,2715.5,7634.712121,7648.302083,-1,-1,-38,38,7706.5,2715.5
9/26/2006,"MA_Crossover(33,48)",7690,7851.5,-1,-1,145,-145,-7851.5,2570.5,2570.5,7622.227273,7644.552083,-1,-1,145,-145,7851.5,2570.5
9/27/2006,"MA_Crossover(33,48)",7647,7808.5,-1,-1,-43,43,-7808.5,2613.5,2613.5,7613.257576,7649.072917,-1,-1,-43,43,7808.5,2613.5
9/28/2006,"MA_Crossover(33,48)",7498,7659.5,-1,-1,-149,149,-7659.5,2762.5,2762.5,7609.621212,7657.322917,-1,-1,-149,149,7659.5,2762.5
9/29/2006,"MA_Crossover(33,48)",7569,7730.5,-1,-1,71,-71,-7730.5,2691.5,2691.5,7606.075758,7664.53125,-1,-1,71,-71,7730.5,2691.5
10/2/2006,"MA_Crossover(33,48)",7532,7693.5,-1,-1,-37,37,-7693.5,2728.5,2728.5,7601.378788,7664.864583,-1,-1,-37,37,7693.5,2728.5
10/3/2006,"MA_Crossover(33,48)",7355,7516.5,-1,-1,-177,177,-7516.5,2905.5,2905.5,7589.681818,7661.072917,-1,-1,-177,177,7516.5,2905.5
10/4/2006,"MA_Crossover(33,48)",7059,7220.5,-1,-1,-296,296,-7220.5,3201.5,3201.5,7581.348485,7649.78125,-1,-1,-296,296,7220.5,3201.5
10/5/2006,"MA_Crossover(33,48)",7333,7494.5,-1,-1,274,-274,-7494.5,2927.5,2927.5,7575.469697,7641.239583,-1,-1,274,-274,7494.5,2927.5
10/6/2006,"MA_Crossover(33,48)",7494,7655.5,-1,-1,161,-161,-7655.5,2766.5,2766.5,7569.348485,7630.03125,-1,-1,161,-161,7655.5,2766.5
10/9/2006,"MA_Crossover(33,48)",7490,7651.5,-1,-1,-4,4,-7651.5,2770.5,2770.5,7564.348485,7622.552083,-1,-1,-4,4,7651.5,2770.5
10/10/2006,"MA_Crossover(33,48)",7473,7634.5,-1,-1,-17,17,-7634.5,2787.5,2787.5,7559.439394,7613.989583,-1,-1,-17,17,7634.5,2787.5
10/11/2006,"MA_Crossover(33,48)",7570,7731.5,-1,-1,97,-97,-7731.5,2690.5,2690.5,7562.893939,7614.40625,-1,-1,97,-97,7731.5,2690.5
10/12/2006,"MA_Crossover(33,48)",7527,7688.5,-1,-1,-43,43,-7688.5,2733.5,2733.5,7561.136364,7606.322917,-1,-1,-43,43,7688.5,2733.5
10/13/2006,"MA_Crossover(33,48)",7506,7667.5,-1,-1,-21,21,-7667.5,2754.5,2754.5,7563.681818,7596.739583,-1,-1,-21,21,7667.5,2754.5
10/16/2006,"MA_Crossover(33,48)",7814,7975.5,-1,-1,308,-308,-7975.5,2446.5,2446.5,7573.954545,7593.802083,-1,-1,308,-308,7975.5,2446.5
10/17/2006,"MA_Crossover(33,48)",7668,7834.5,-1,-1,-141,141,-7834.5,2587.5,2587.5,7572.136364,7584.760417,-1,-1,-141,141,7834.5,2587.5
10/18/2006,"MA_Crossover(33,48)",7675.5,7843,-1,-1,8.5,-8.5,-7843,2579,2579,7573.939394,7579.1875,-1,-1,8.5,-8.5,7843,2579
10/19/2006,"MA_Crossover(33,48)",7686,7854.5,-1,-1,11.5,-11.5,-7854.5,2567.5,2567.5,7574.151515,7580.604167,-1,-1,11.5,-11.5,7854.5,2567.5
10/20/2006,"MA_Crossover(33,48)",7590,7762.5,-1,-1,-92,92,-7762.5,2659.5,2659.5,7563.060606,7578.604167,-1,-1,-92,92,7762.5,2659.5
10/23/2006,"MA_Crossover(33,48)",7571,7743.5,-1,-1,-19,19,-7743.5,2678.5,2678.5,7547.757576,7576.1875,-1,-1,-19,19,7743.5,2678.5
10/24/2006,"MA_Crossover(33,48)",7516,7688.5,-1,-1,-55,55,-7688.5,2733.5,2733.5,7531.666667,7571.5,-1,-1,-55,55,7688.5,2733.5
10/25/2006,"MA_Crossover(33,48)",7481,7653.5,-1,-1,-35,35,-7653.5,2768.5,2768.5,7520.666667,7574.5625,-1,-1,-35,35,7653.5,2768.5
10/26/2006,"MA_Crossover(33,48)",7466,7638.5,-1,-1,-15,15,-7638.5,2783.5,2783.5,7520.090909,7573.291667,-1,-1,-15,15,7638.5,2783.5
10/27/2006,"MA_Crossover(33,48)",7489,7661.5,-1,-1,23,-23,-7661.5,2760.5,2760.5,7517.030303,7568.979167,-1,-1,23,-23,7661.5,2760.5
10/30/2006,"MA_Crossover(33,48)",7381,7553.5,-1,-1,-108,108,-7553.5,2868.5,2868.5,7513.772727,7563.270833,-1,-1,-108,108,7553.5,2868.5
10/31/2006,"MA_Crossover(33,48)",7387.5,7560,-1,-1,6.5,-6.5,-7560,2862,2862,7512.151515,7558.114583,-1,-1,6.5,-6.5,7560,2862
11/1/2006,"MA_Crossover(33,48)",7152,7324.5,-1,-1,-235.5,235.5,-7324.5,3097.5,3097.5,7508.212121,7551.78125,-1,-1,-235.5,235.5,7324.5,3097.5
11/2/2006,"MA_Crossover(33,48)",7247.5,7420,-1,-1,95.5,-95.5,-7420,3002,3002,7501.80303,7544.75,-1,-1,95.5,-95.5,7420,3002
11/3/2006,"MA_Crossover(33,48)",7334.5,7507,-1,-1,87,-87,-7507,2915,2915,7496.515152,7542.927083,-1,-1,87,-87,7507,2915
11/6/2006,"MA_Crossover(33,48)",7360,7532.5,-1,-1,25.5,-25.5,-7532.5,2889.5,2889.5,7493.30303,7540.53125,-1,-1,25.5,-25.5,7532.5,2889.5
11/7/2006,"MA_Crossover(33,48)",7410.5,7583,-1,-1,50.5,-50.5,-7583,2839,2839,7487.893939,7533.916667,-1,-1,50.5,-50.5,7583,2839
11/8/2006,"MA_Crossover(33,48)",7106,7278.5,-1,-1,-304.5,304.5,-7278.5,3143.5,3143.5,7473.439394,7523.291667,-1,-1,-304.5,304.5,7278.5,3143.5
11/9/2006,"MA_Crossover(33,48)",7308,7480.5,-1,-1,202,-202,-7480.5,2941.5,2941.5,7466.257576,7515.5625,-1,-1,202,-202,7480.5,2941.5
11/10/2006,"MA_Crossover(33,48)",6900.5,7073,-1,-1,-407.5,407.5,-7073,3349,3349,7442.333333,7493.572917,-1,-1,-407.5,407.5,7073,3349
11/13/2006,"MA_Crossover(33,48)",6775,6947.5,-1,-1,-125.5,125.5,-6947.5,3474.5,3474.5,7415.909091,7466.46875,-1,-1,-125.5,125.5,6947.5,3474.5
11/14/2006,"MA_Crossover(33,48)",6834,6865.5,-1,-1,-82,82,-6865.5,3556.5,3556.5,7395.787879,7441.197917,-1,-1,-82,82,6865.5,3556.5
11/15/2006,"MA_Crossover(33,48)",6896,6927.5,-1,-1,62,-62,-6927.5,3494.5,3494.5,7375.393939,7421.447917,-1,-1,62,-62,6927.5,3494.5
11/16/2006,"MA_Crossover(33,48)",6795,6826.5,-1,-1,-101,101,-6826.5,3595.5,3595.5,7353.060606,7407.072917,-1,-1,-101,101,6826.5,3595.5
11/17/2006,"MA_Crossover(33,48)",6781,6797.5,-1,-1,-29,29,-6797.5,3624.5,3624.5,7335.666667,7390.21875,-1,-1,-29,29,6797.5,3624.5
11/20/2006,"MA_Crossover(33,48)",6826,6842.5,-1,-1,45,-45,-6842.5,3579.5,3579.5,7328.606061,7376.416667,-1,-1,45,-45,6842.5,3579.5
11/21/2006,"MA_Crossover(33,48)",6972,6988.5,-1,-1,146,-146,-6988.5,3433.5,3433.5,7317.666667,7366.645833,-1,-1,146,-146,6988.5,3433.5
11/22/2006,"MA_Crossover(33,48)",6886,6902.5,-1,-1,-86,86,-6902.5,3519.5,3519.5,7299.242424,7358.395833,-1,-1,-86,86,6902.5,3519.5
11/23/2006,"MA_Crossover(33,48)",6964,6980.5,-1,-1,78,-78,-6980.5,3441.5,3441.5,7283.30303,7348.083333,-1,-1,78,-78,6980.5,3441.5
11/24/2006,"MA_Crossover(33,48)",7136,7152.5,-1,-1,172,-172,-7152.5,3269.5,3269.5,7273.090909,7340.3125,-1,-1,172,-172,7152.5,3269.5
11/27/2006,"MA_Crossover(33,48)",7070,7086.5,-1,-1,-66,66,-7086.5,3335.5,3335.5,7257.939394,7332.0625,-1,-1,-66,66,7086.5,3335.5
11/28/2006,"MA_Crossover(33,48)",6950,6966.5,-1,-1,-120,120,-6966.5,3455.5,3455.5,7240.454545,7318.75,-1,-1,-120,120,6966.5,3455.5
11/29/2006,"MA_Crossover(33,48)",6980,6996.5,-1,-1,30,-30,-6996.5,3425.5,3425.5,7224.515152,7306.1875,-1,-1,30,-30,6996.5,3425.5
11/30/2006,"MA_Crossover(33,48)",7055,7071.5,-1,-1,75,-75,-7071.5,3350.5,3350.5,7201.515152,7295.979167,-1,-1,75,-75,7071.5,3350.5
12/1/2006,"MA_Crossover(33,48)",6978,6994.5,-1,-1,-77,77,-6994.5,3427.5,3427.5,7180.606061,7281.145833,-1,-1,-77,77,6994.5,3427.5
12/4/2006,"MA_Crossover(33,48)",6975,6991.5,-1,-1,-3,3,-6991.5,3430.5,3430.5,7159.378788,7267.145833,-1,-1,-3,3,6991.5,3430.5
12/5/2006,"MA_Crossover(33,48)",7150,7166.5,-1,-1,175,-175,-7166.5,3255.5,3255.5,7143.136364,7259.895833,-1,-1,175,-175,7166.5,3255.5
12/6/2006,"MA_Crossover(33,48)",6959,6975.5,-1,-1,-191,191,-6975.5,3446.5,3446.5,7124.015152,7247.1875,-1,-1,-191,191,6975.5,3446.5
12/7/2006,"MA_Crossover(33,48)",6863,6879.5,-1,-1,-96,96,-6879.5,3542.5,3542.5,7102.560606,7233.25,-1,-1,-96,96,6879.5,3542.5
12/8/2006,"MA_Crossover(33,48)",6857.5,6874,-1,-1,-5.5,5.5,-6874,3548,3548,7082.606061,7222.885417,-1,-1,-5.5,5.5,6874,3548
12/11/2006,"MA_Crossover(33,48)",6903,6919.5,-1,-1,45.5,-45.5,-6919.5,3502.5,3502.5,7065.090909,7219.635417,-1,-1,45.5,-45.5,6919.5,3502.5
12/12/2006,"MA_Crossover(33,48)",6828,6844.5,-1,-1,-75,75,-6844.5,3577.5,3577.5,7045.757576,7209.114583,-1,-1,-75,75,6844.5,3577.5
12/13/2006,"MA_Crossover(33,48)",6692,6708.5,-1,-1,-136,136,-6708.5,3713.5,3713.5,7021.606061,7192.40625,-1,-1,-136,136,6708.5,3713.5
12/14/2006,"MA_Crossover(33,48)",6755,6771.5,-1,-1,63,-63,-6771.5,3650.5,3650.5,7002.636364,7177.09375,-1,-1,63,-63,6771.5,3650.5
12/15/2006,"MA_Crossover(33,48)",6626,6642.5,-1,-1,-129,129,-6642.5,3779.5,3779.5,6979.560606,7159.447917,-1,-1,-129,129,6642.5,3779.5
12/18/2006,"MA_Crossover(33,48)",6644,6660.5,-1,-1,18,-18,-6660.5,3761.5,3761.5,6964.166667,7140.15625,-1,-1,18,-18,6660.5,3761.5
12/19/2006,"MA_Crossover(33,48)",6626,6638.5,-1,-1,-22,22,-6638.5,3783.5,3783.5,6945.333333,7121.385417,-1,-1,-22,22,6638.5,3783.5
12/20/2006,"MA_Crossover(33,48)",6511,6522.5,-1,-1,-116,116,-6522.5,3899.5,3899.5,6920.378788,7100.65625,-1,-1,-116,116,6522.5,3899.5
12/21/2006,"MA_Crossover(33,48)",6313,6323.5,-1,-1,-199,199,-6323.5,4098.5,4098.5,6888.651515,7069.385417,-1,-1,-199,199,6323.5,4098.5
12/22/2006,"MA_Crossover(33,48)",6313,6313.5,-1,-1,-10,10,-6313.5,4108.5,4108.5,6855.393939,7041.15625,-1,-1,-10,10,6313.5,4108.5
12/27/2006,"MA_Crossover(33,48)",6369,6369.5,-1,-1,56,-56,-6369.5,4052.5,4052.5,6833.060606,7013.9375,-1,-1,56,-56,6369.5,4052.5
12/28/2006,"MA_Crossover(33,48)",6369,6369.5,-1,-1,0,0,-6369.5,4052.5,4052.5,6804.606061,6986.5,-1,-1,0,0,6369.5,4052.5
12/29/2006,"MA_Crossover(33,48)",6318,6318.5,-1,-1,-51,51,-6318.5,4103.5,4103.5,6786.954545,6960,-1,-1,-51,51,6318.5,4103.5
1/2/2007,"MA_Crossover(33,48)",6089,6089.5,-1,-1,-229,229,-6089.5,4332.5,4332.5,6766.166667,6929.125,-1,-1,-229,229,6089.5,4332.5
1/3/2007,"MA_Crossover(33,48)",5833,5833.5,-1,-1,-256,256,-5833.5,4588.5,4588.5,6735.833333,6894.0625,-1,-1,-256,256,5833.5,4588.5
1/4/2007,"MA_Crossover(33,48)",5704,5704.5,-1,-1,-129,129,-5704.5,4717.5,4717.5,6699.712121,6857.041667,-1,-1,-129,129,5704.5,4717.5
1/5/2007,"MA_Crossover(33,48)",5600,5600.5,-1,-1,-104,104,-5600.5,4821.5,4821.5,6663.5,6818.166667,-1,-1,-104,104,5600.5,4821.5
1/8/2007,"MA_Crossover(33,48)",5598,5598.5,-1,-1,-2,2,-5598.5,4823.5,4823.5,6627.651515,6778.770833,-1,-1,-2,2,5598.5,4823.5
1/9/2007,"MA_Crossover(33,48)",5611,5611.5,-1,-1,13,-13,-5611.5,4810.5,4810.5,6590.833333,6741.895833,-1,-1,13,-13,5611.5,4810.5
1/10/2007,"MA_Crossover(33,48)",5867.5,5868,-1,-1,256.5,-256.5,-5868,4554,4554,6557.363636,6710.229167,-1,-1,256.5,-256.5,5868,4554
1/11/2007,"MA_Crossover(33,48)",5891,5891.5,-1,-1,23.5,-23.5,-5891.5,4530.5,4530.5,6527.212121,6683.958333,-1,-1,23.5,-23.5,5891.5,4530.5
1/12/2007,"MA_Crossover(33,48)",5740,5740.5,-1,-1,-151,151,-5740.5,4681.5,4681.5,6490.121212,6652.552083,-1,-1,-151,151,5740.5,4681.5
1/15/2007,"MA_Crossover(33,48)",5542,5542.5,-1,-1,-198,198,-5542.5,4879.5,4879.5,6441.818182,6615.208333,-1,-1,-198,198,5542.5,4879.5
1/16/2007,"MA_Crossover(33,48)",5703,5629,-1,-1,86.5,-86.5,-5629,4793,4793,6400.393939,6580.6875,-1,-1,86.5,-86.5,5629,4793
1/17/2007,"MA_Crossover(33,48)",5635,5563.5,-1,-1,-65.5,65.5,-5563.5,4858.5,4858.5,6360.545455,6543.697917,-1,-1,-65.5,65.5,5563.5,4858.5
1/18/2007,"MA_Crossover(33,48)",5524,5452.5,-1,-1,-111,111,-5452.5,4969.5,4969.5,6316.424242,6510.739583,-1,-1,-111,111,5452.5,4969.5
1/19/2007,"MA_Crossover(33,48)",5588,5504.5,-1,-1,52,-52,-5504.5,4917.5,4917.5,6271.969697,6474.90625,-1,-1,52,-52,5504.5,4917.5
1/22/2007,"MA_Crossover(33,48)",5597,5513.5,-1,-1,9,-9,-5513.5,4908.5,4908.5,6230.121212,6447.75,-1,-1,9,-9,5513.5,4908.5
1/23/2007,"MA_Crossover(33,48)",5640,5556.5,-1,-1,43,-43,-5556.5,4865.5,4865.5,6189.666667,6424.104167,-1,-1,43,-43,5556.5,4865.5
1/24/2007,"MA_Crossover(33,48)",5697.5,5614,-1,-1,57.5,-57.5,-5614,4808,4808,6145.651515,6400.427083,-1,-1,57.5,-57.5,5614,4808
1/25/2007,"MA_Crossover(33,48)",5843,5759.5,-1,-1,145.5,-145.5,-5759.5,4662.5,4662.5,6111.833333,6378.489583,-1,-1,145.5,-145.5,5759.5,4662.5
1/26/2007,"MA_Crossover(33,48)",5791,5707.5,-1,-1,-52,52,-5707.5,4714.5,4714.5,6079.348485,6357.572917,-1,-1,-52,52,5707.5,4714.5
1/29/2007,"MA_Crossover(33,48)",5559.5,5476,-1,-1,-231.5,231.5,-5476,4946,4946,6040.015152,6332.125,-1,-1,-231.5,231.5,5476,4946
1/30/2007,"MA_Crossover(33,48)",5614.5,5531,-1,-1,55,-55,-5531,4891,4891,6000.969697,6306.885417,-1,-1,55,-55,5531,4891
