S,L,sharpe,ann_return,max_drawdown,total_pnl,hit_rate,n_days
28,120,-0.0066,-11.7195,-6784.72,-219.88,0.5015,4728
52,95,-0.0067,-11.7675,-6117.12,-220.78,0.5044,4728
60,82,-0.0067,-11.873,-6529.1,-222.76,0.5051,4728
57,87,-0.0068,-11.9636,-6505.8,-224.46,0.5051,4728
40,105,-0.0068,-11.9721,-6217.46,-224.62,0.5036,4728
45,113,-0.0068,-11.9839,-6646.18,-224.84,0.5049,4728
69,74,-0.0069,-12.2365,-6829.42,-229.58,0.5057,4728
68,75,-0.0069,-12.2365,-6829.42,-229.58,0.5057,4728
65,76,-0.0069,-12.1928,-6848.1,-228.76,0.5051,4728
44,118,-0.0069,-12.2504,-6416.68,-229.84,0.5057,4728
34,119,-0.007,-12.4188,-6270.34,-233.0,0.5047,4728
38,114,-0.007,-12.422,-6676.9,-233.06,0.5036,4728
45,110,-0.0071,-12.4849,-6195.08,-234.24,0.5049,4728
4,18,-0.0071,-12.5073,-13412.76,-234.66,0.4947,4728
42,107,-0.0071,-12.5648,-6010.08,-235.74,0.5036,4728
47,109,-0.0071,-12.5169,-6266.18,-234.84,0.5051,4728
62,107,-0.0072,-12.7865,-6942.74,-239.9,0.5057,4728
43,109,-0.0072,-12.6959,-6445.04,-238.2,0.504,4728
50,102,-0.0072,-12.6778,-6431.7,-237.86,0.5051,4728
63,79,-0.0073,-12.8697,-6824.8,-241.46,0.5053,4728
47,108,-0.0074,-13.0232,-6352.18,-244.34,0.5051,4728
38,125,-0.0074,-13.1287,-5933.66,-246.32,0.5053,4728
70,77,-0.0075,-13.2897,-6089.78,-249.34,0.5057,4728
72,75,-0.0075,-13.2897,-6089.78,-249.34,0.5057,4728
66,82,-0.0075,-13.2897,-6089.78,-249.34,0.5057,4728
65,83,-0.0075,-13.2897,-6089.78,-249.34,0.5057,4728
71,76,-0.0075,-13.2897,-6089.78,-249.34,0.5057,4728
60,83,-0.0076,-13.376,-6824.8,-250.96,0.5053,4728
30,39,-0.0076,-13.4592,-9932.36,-252.52,0.4981,4728
36,108,-0.0077,-13.5455,-6027.98,-254.14,0.5034,4728
60,92,-0.0078,-13.8088,-6311.52,-259.08,0.5061,4728
65,101,-0.0078,-13.6948,-7008.28,-256.94,0.5055,4728
45,105,-0.0079,-13.9591,-6081.74,-261.9,0.504,4728
33,122,-0.008,-14.1777,-6270.34,-266.0,0.5042,4728
36,100,-0.008,-14.1862,-5804.0,-266.16,0.5023,4728
66,76,-0.008,-14.2022,-6824.8,-266.46,0.5053,4728
36,101,-0.008,-14.2128,-5804.5,-266.66,0.5021,4728
41,117,-0.008,-14.2107,-6480.46,-266.62,0.5053,4728
53,123,-0.008,-14.0924,-6702.24,-264.4,0.5061,4728
67,75,-0.008,-14.2022,-6824.8,-266.46,0.5053,4728
68,74,-0.008,-14.2022,-6824.8,-266.46,0.5053,4728
64,78,-0.008,-14.2022,-6824.8,-266.46,0.5053,4728
47,106,-0.008,-14.1116,-6513.1,-264.76,0.5047,4728
62,81,-0.008,-14.2022,-6824.8,-266.46,0.5053,4728
65,77,-0.008,-14.2022,-6824.8,-266.46,0.5053,4728
34,120,-0.0081,-14.3376,-6270.34,-269.0,0.5044,4728
31,38,-0.0081,-14.312,-9948.36,-268.52,0.4979,4728
37,126,-0.0082,-14.5209,-5831.78,-272.44,0.5051,4728
56,100,-0.0082,-14.5572,-5634.06,-273.12,0.5061,4728
71,81,-0.0085,-14.9526,-5988.38,-280.54,0.5068,4728
63,80,-0.0085,-14.9281,-6699.92,-280.08,0.5053,4728
39,113,-0.0086,-15.2458,-6414.88,-286.04,0.504,4728
57,86,-0.0086,-15.2149,-6505.8,-285.46,0.5051,4728
58,85,-0.0086,-15.2149,-6505.8,-285.46,0.5051,4728
49,124,-0.0087,-15.427,-6162.78,-289.44,0.5068,4728
68,79,-0.0087,-15.3268,-6128.0,-287.56,0.5055,4728
40,122,-0.0087,-15.3737,-6096.28,-288.44,0.5053,4728
69,78,-0.0087,-15.3268,-6128.0,-287.56,0.5055,4728
38,102,-0.0087,-15.297,-6104.84,-287.0,0.5027,4728
67,80,-0.0087,-15.3268,-6128.0,-287.56,0.5055,4728
47,105,-0.0088,-15.5443,-6491.98,-291.64,0.5042,4728
52,102,-0.0088,-15.4654,-6855.5,-290.16,0.5057,4728
38,120,-0.009,-15.8161,-6346.58,-296.74,0.504,4728
40,88,-0.0091,-16.0346,-5597.68,-300.84,0.5027,4728
33,36,-0.0091,-16.0709,-9981.36,-301.52,0.4973,4728
43,96,-0.0092,-16.3086,-6830.82,-305.98,0.5027,4728
44,99,-0.0092,-16.218,-6021.12,-304.28,0.5036,4728
65,78,-0.0093,-16.3939,-6829.42,-307.58,0.5053,4728
44,106,-0.0093,-16.5175,-6159.74,-309.9,0.5038,4728
64,92,-0.0094,-16.6166,-6586.6,-311.76,0.5068,4728
55,105,-0.0094,-16.6859,-6619.4,-313.06,0.5068,4728
48,105,-0.0095,-16.6966,-6513.1,-313.26,0.5049,4728
53,108,-0.0095,-16.8139,-6112.4,-315.46,0.5066,4728
47,103,-0.0095,-16.8501,-6303.48,-316.14,0.504,4728
75,80,-0.0096,-16.9588,-5910.52,-318.18,0.5072,4728
48,121,-0.0096,-16.9834,-6145.58,-318.64,0.5074,4728
42,108,-0.0096,-16.8789,-5956.52,-316.68,0.5038,4728
48,122,-0.0097,-17.1219,-6145.58,-321.24,0.507,4728
53,93,-0.0097,-17.107,-6232.3,-320.96,0.5044,4728
41,114,-0.0097,-17.1742,-6277.56,-322.22,0.5042,4728
39,124,-0.0098,-17.2339,-6166.18,-323.34,0.5055,4728
49,107,-0.0098,-17.2243,-6726.0,-323.16,0.5055,4728
50,105,-0.0098,-17.2243,-6726.0,-323.16,0.5055,4728
64,69,-0.0099,-17.4652,-6623.52,-327.68,0.5036,4728
61,82,-0.0099,-17.4535,-6824.8,-327.46,0.5051,4728
57,101,-0.0099,-17.5579,-6717.26,-329.42,0.5066,4728
65,68,-0.0099,-17.4652,-6623.52,-327.68,0.5036,4728
33,106,-0.0099,-17.5249,-5923.5,-328.8,0.5023,4728
37,107,-0.0099,-17.4183,-6509.64,-326.8,0.5034,4728
63,86,-0.0099,-17.4225,-5977.82,-326.88,0.5055,4728
37,120,-0.01,-17.5942,-6404.44,-330.1,0.5038,4728
36,112,-0.01,-17.6848,-6555.64,-331.8,0.503,4728
45,92,-0.01,-17.6944,-6830.82,-331.98,0.5025,4728
56,103,-0.0101,-17.8852,-6619.4,-335.56,0.5066,4728
40,93,-0.0101,-17.7956,-5920.22,-333.88,0.5023,4728
69,79,-0.0101,-17.899,-5982.75,-335.82,0.5053,4728
71,77,-0.0101,-17.899,-5982.75,-335.82,0.5053,4728
70,78,-0.0101,-17.899,-5982.75,-335.82,0.5053,4728
43,113,-0.0101,-17.915,-6402.46,-336.12,0.5051,4728
72,76,-0.0101,-17.899,-5982.75,-335.82,0.5053,4728
73,75,-0.0101,-17.899,-5982.75,-335.82,0.5053,4728
56,89,-0.0102,-17.9598,-6618.3,-336.96,0.5049,4728
55,90,-0.0102,-17.9598,-6618.3,-336.96,0.5049,4728
44,111,-0.0103,-18.1815,-6432.46,-341.12,0.5051,4728
18,42,-0.0103,-18.2231,-9214.74,-341.9,0.4996,4728
67,76,-0.0104,-18.286,-6829.42,-343.08,0.5055,4728
46,112,-0.0104,-18.3521,-6426.66,-344.32,0.5047,4728
49,118,-0.0104,-18.2892,-6145.58,-343.14,0.5072,4728
68,72,-0.0105,-18.5088,-6529.1,-347.26,0.5051,4728
45,104,-0.0105,-18.5973,-5909.26,-348.92,0.504,4728
69,71,-0.0105,-18.5088,-6529.1,-347.26,0.5051,4728
48,125,-0.0107,-18.8371,-6369.76,-353.42,0.5072,4728
44,103,-0.0107,-18.8382,-6149.78,-353.44,0.5038,4728
28,126,-0.0107,-18.8872,-6560.2,-354.36,0.5032,4728
43,106,-0.0107,-18.8552,-5948.6,-353.76,0.504,4728
35,104,-0.0107,-18.851,-5609.25,-353.68,0.5021,4728
43,101,-0.0109,-19.2827,-6021.12,-361.78,0.5034,4728
27,126,-0.011,-19.4884,-6974.48,-365.64,0.503,4728
27,125,-0.011,-19.4884,-6974.48,-365.64,0.503,4728
50,121,-0.0111,-19.611,-6352.28,-367.94,0.5072,4728
48,120,-0.0111,-19.675,-6145.58,-369.14,0.5072,4728
42,112,-0.0111,-19.5982,-6445.04,-367.7,0.5042,4728
48,119,-0.0111,-19.675,-6145.58,-369.14,0.5072,4728
50,103,-0.0111,-19.5822,-6638.74,-367.4,0.5051,4728
51,122,-0.0111,-19.6643,-6764.78,-368.94,0.5057,4728
3,9,-0.0112,-19.805,-11400.09,-371.58,0.4915,4728
54,105,-0.0112,-19.7816,-6290.58,-371.14,0.5063,4728
43,112,-0.0112,-19.8583,-6145.92,-372.58,0.5049,4728
58,84,-0.0114,-20.2208,-6676.22,-379.38,0.5051,4728
44,98,-0.0114,-20.1621,-6021.12,-378.28,0.5034,4728
49,103,-0.0114,-20.1344,-6427.1,-377.76,0.5049,4728
30,116,-0.0115,-20.3007,-5901.72,-380.88,0.503,4728
32,37,-0.0115,-20.3881,-10062.36,-382.52,0.4973,4728
53,116,-0.0115,-20.2773,-6764.78,-380.44,0.5063,4728
45,103,-0.0116,-20.4883,-6047.24,-384.4,0.5042,4728
40,116,-0.0116,-20.451,-6339.04,-383.7,0.504,4728
50,114,-0.0116,-20.4425,-6397.48,-383.54,0.5068,4728
52,96,-0.0117,-20.7015,-5793.74,-388.4,0.5047,4728
37,103,-0.0119,-21.0309,-6101.42,-394.58,0.5036,4728
57,102,-0.0121,-21.4296,-6894.4,-402.06,0.5068,4728
59,84,-0.0121,-21.3177,-6824.8,-399.96,0.5051,4728
40,121,-0.0121,-21.2995,-6480.46,-399.62,0.5053,4728
37,102,-0.0122,-21.5373,-6033.42,-404.08,0.5034,4728
58,99,-0.0124,-21.8389,-6797.58,-409.74,0.5063,4728
51,96,-0.0124,-21.8677,-6117.12,-410.28,0.5042,4728
31,122,-0.0124,-21.9487,-6852.14,-411.8,0.5034,4728
45,97,-0.0125,-22.001,-6129.62,-412.78,0.5034,4728
45,109,-0.0126,-22.2568,-6544.42,-417.58,0.5049,4728
39,125,-0.0126,-22.2238,-5928.8,-416.96,0.5055,4728
44,110,-0.0127,-22.47,-6219.92,-421.58,0.5049,4728
33,123,-0.0127,-22.4583,-6432.7,-421.36,0.504,4728
51,112,-0.0128,-22.599,-6222.44,-424.0,0.5066,4728
56,88,-0.0129,-22.8634,-6505.8,-428.96,0.5049,4728
41,113,-0.013,-22.9039,-6277.56,-429.72,0.504,4728
48,126,-0.013,-22.8879,-6369.76,-429.42,0.507,4728
31,121,-0.013,-22.9881,-6852.14,-431.3,0.5032,4728
48,124,-0.0131,-23.2237,-6393.06,-435.72,0.5072,4728
63,87,-0.0132,-23.3878,-6138.25,-438.8,0.5055,4728
38,115,-0.0133,-23.4539,-6568.88,-440.04,0.5038,4728
71,84,-0.0133,-23.4113,-6157.08,-439.24,0.5072,4728
70,85,-0.0133,-23.4113,-6157.08,-439.24,0.5072,4728
51,87,-0.0134,-23.6756,-6823.04,-444.2,0.5034,4728
33,109,-0.0135,-23.8462,-6237.24,-447.4,0.5027,4728
48,102,-0.0137,-24.2854,-6123.48,-455.64,0.5042,4728
50,98,-0.0137,-24.1862,-6117.12,-453.78,0.504,4728
44,100,-0.0137,-24.1862,-6129.62,-453.78,0.5036,4728
39,108,-0.0139,-24.5402,-6326.26,-460.42,0.5032,4728
60,97,-0.014,-24.8141,-6894.4,-465.56,0.5068,4728
50,106,-0.014,-24.7427,-6934.06,-464.22,0.5057,4728
42,111,-0.0143,-25.3279,-6445.04,-475.2,0.504,4728
2,14,-0.0144,-25.4942,-11308.09,-478.32,0.4905,4728
53,84,-0.0145,-25.701,-6823.04,-482.2,0.5034,4728
54,100,-0.0145,-25.6157,-6801.04,-480.6,0.5059,4728
48,103,-0.0146,-25.7778,-6824.48,-483.64,0.504,4728
60,93,-0.0146,-25.7447,-6152.46,-483.02,0.5063,4728
57,88,-0.0147,-25.8812,-6699.92,-485.58,0.5049,4728
50,97,-0.0147,-25.8918,-5784.62,-485.78,0.5042,4728
52,106,-0.0147,-26.0165,-6455.06,-488.12,0.5061,4728
34,117,-0.0149,-26.3715,-6056.62,-494.78,0.5042,4728
54,106,-0.0149,-26.4078,-6292.4,-495.46,0.5063,4728
51,97,-0.015,-26.4515,-6117.12,-496.28,0.504,4728
62,79,-0.015,-26.4504,-6529.1,-496.26,0.5049,4728
44,104,-0.0151,-26.6092,-6116.08,-499.24,0.504,4728
56,102,-0.0151,-26.6039,-6797.58,-499.14,0.5061,4728
57,100,-0.0151,-26.6039,-6797.58,-499.14,0.5061,4728
28,121,-0.0151,-26.7425,-7220.58,-501.74,0.5017,4728
63,105,-0.0152,-26.9109,-7207.74,-504.9,0.5055,4728
41,110,-0.0152,-26.7926,-5956.52,-502.68,0.5036,4728
45,100,-0.0153,-27.0207,-6257.8,-506.96,0.504,4728
58,86,-0.0153,-27.0207,-6937.3,-506.96,0.5049,4728
44,102,-0.0153,-27.0207,-6257.8,-506.96,0.504,4728
52,118,-0.0154,-27.2062,-6764.78,-510.44,0.5063,4728
32,122,-0.0154,-27.2051,-6506.26,-510.42,0.5044,4728
49,99,-0.0154,-27.2776,-5784.62,-511.78,0.504,4728
48,101,-0.0154,-27.2776,-5784.62,-511.78,0.504,4728
54,98,-0.0155,-27.4343,-6615.06,-514.72,0.5057,4728
34,108,-0.0156,-27.5185,-6090.64,-516.3,0.5025,4728
54,103,-0.0156,-27.6145,-6021.04,-518.1,0.5061,4728
30,115,-0.0156,-27.559,-6183.9,-517.06,0.5027,4728
2,16,-0.0157,-27.7104,-10937.0,-519.9,0.4905,4728
64,85,-0.0158,-27.8383,-6112.75,-522.3,0.5053,4728
55,104,-0.0158,-27.866,-6717.26,-522.82,0.5061,4728
55,97,-0.0158,-27.8874,-6615.06,-523.22,0.5057,4728
59,94,-0.0162,-28.5994,-6206.02,-536.58,0.5061,4728
59,86,-0.0162,-28.6431,-6498.74,-537.4,0.5051,4728
53,95,-0.0163,-28.7156,-6501.1,-538.76,0.5047,4728
46,104,-0.0163,-28.7156,-6420.6,-538.76,0.504,4728
70,82,-0.0164,-29.0237,-5988.38,-544.54,0.5066,4728
29,120,-0.0165,-29.223,-6580.12,-548.28,0.5034,4728
46,110,-0.0165,-29.1463,-6352.18,-546.84,0.5049,4728
55,103,-0.0166,-29.3755,-6470.58,-551.14,0.5061,4728
32,121,-0.0166,-29.3904,-6506.26,-551.42,0.5042,4728
40,115,-0.0166,-29.2454,-6339.04,-548.7,0.5036,4728
28,125,-0.0166,-29.254,-6514.7,-548.86,0.5032,4728
39,95,-0.0168,-29.6164,-5645.0,-555.66,0.5025,4728
55,101,-0.0169,-29.8797,-6021.04,-560.6,0.5059,4728
32,123,-0.017,-30.0492,-6457.62,-563.78,0.5042,4728
31,126,-0.017,-30.0492,-6518.62,-563.78,0.5042,4728
44,119,-0.0172,-30.3541,-6756.34,-569.5,0.5055,4728
58,100,-0.0172,-30.3573,-6894.4,-569.56,0.5066,4728
50,91,-0.0173,-30.5545,-6660.6,-573.26,0.5042,4728
42,124,-0.0174,-30.7304,-6759.4,-576.56,0.5057,4728
59,85,-0.0176,-31.0981,-6937.3,-583.46,0.5047,4728
45,96,-0.0176,-31.0619,-6407.12,-582.78,0.5034,4728
45,98,-0.0177,-31.3284,-6129.62,-587.78,0.5034,4728
43,114,-0.0177,-31.3465,-6402.46,-588.12,0.5049,4728
65,71,-0.0177,-31.3486,-6928.5,-588.16,0.5036,4728
45,116,-0.0177,-31.3326,-6624.7,-587.86,0.5051,4728
42,125,-0.0177,-31.3561,-6547.14,-588.3,0.5061,4728
73,76,-0.0178,-31.532,-6314.04,-591.6,0.5059,4728
72,77,-0.0178,-31.532,-6314.04,-591.6,0.5059,4728
74,75,-0.0178,-31.532,-6314.04,-591.6,0.5059,4728
38,117,-0.0179,-31.6354,-6527.38,-593.54,0.5038,4728
31,125,-0.018,-31.7356,-6643.76,-595.42,0.504,4728
38,118,-0.0181,-31.9818,-6527.38,-600.04,0.5036,4728
59,98,-0.0182,-32.2153,-6992.26,-604.42,0.5063,4728
33,126,-0.0183,-32.2675,-6320.74,-605.4,0.5038,4728
34,113,-0.0184,-32.5148,-6678.38,-610.04,0.5032,4728
56,87,-0.0184,-32.5905,-6591.8,-611.46,0.5044,4728
67,82,-0.0184,-32.5596,-6112.75,-610.88,0.5053,4728
52,94,-0.0184,-32.5905,-6318.3,-611.46,0.504,4728
43,100,-0.0186,-32.9274,-6249.12,-617.78,0.503,4728
45,117,-0.0186,-32.8474,-6632.12,-616.28,0.5055,4728
56,91,-0.0187,-33.1203,-6481.24,-621.4,0.5053,4728
64,86,-0.0187,-32.9817,-6211.24,-618.8,0.5053,4728
49,116,-0.0189,-33.4561,-6392.14,-627.7,0.5066,4728
46,114,-0.0189,-33.4113,-6538.7,-626.86,0.5051,4728
44,105,-0.019,-33.5467,-6047.24,-629.4,0.504,4728
29,121,-0.019,-33.4913,-6880.2,-628.36,0.5036,4728
29,119,-0.019,-33.6469,-6676.12,-631.28,0.503,4728
56,96,-0.0191,-33.6799,-6411.84,-631.9,0.5055,4728
34,121,-0.0191,-33.8111,-6432.7,-634.36,0.5038,4728
59,78,-0.0192,-33.8804,-6928.5,-635.66,0.5038,4728
36,119,-0.0193,-34.0115,-6466.96,-638.12,0.504,4728
35,120,-0.0193,-34.0189,-6453.6,-638.26,0.5038,4728
35,119,-0.0193,-34.0189,-6453.6,-638.26,0.5038,4728
67,73,-0.0194,-34.2918,-6676.22,-643.38,0.5047,4728
47,99,-0.0194,-34.3036,-5997.94,-643.6,0.5047,4728
61,80,-0.0194,-34.2918,-6676.22,-643.38,0.5047,4728
46,96,-0.0195,-34.4741,-6454.14,-646.8,0.5038,4728
62,87,-0.0195,-34.4517,-5977.82,-646.38,0.5055,4728
47,94,-0.0195,-34.4741,-6454.14,-646.8,0.5038,4728
39,114,-0.0197,-34.8334,-6414.88,-653.54,0.5036,4728
47,93,-0.0198,-35.0018,-6717.04,-656.7,0.5036,4728
46,95,-0.0198,-34.9261,-6515.62,-655.28,0.5034,4728
46,111,-0.0198,-34.9826,-6352.18,-656.34,0.5044,4728
53,100,-0.0198,-35.0028,-6615.06,-656.72,0.5055,4728
72,80,-0.0199,-35.2064,-6085.5,-660.54,0.5066,4728
73,79,-0.0199,-35.2064,-6085.5,-660.54,0.5066,4728
75,77,-0.0199,-35.2064,-6085.5,-660.54,0.5066,4728
74,78,-0.0199,-35.2064,-6085.5,-660.54,0.5066,4728
64,84,-0.0201,-35.5273,-6128.0,-666.56,0.5053,4728
55,92,-0.0203,-35.8386,-6481.24,-672.4,0.5049,4728
47,123,-0.0203,-35.8514,-6145.58,-672.64,0.5072,4728
34,107,-0.0204,-35.9729,-6221.76,-674.92,0.5023,4728
29,118,-0.0204,-35.9708,-6719.72,-674.88,0.5023,4728
47,110,-0.0204,-36.0934,-6504.52,-677.18,0.5047,4728
62,94,-0.0206,-36.3375,-6586.6,-681.76,0.5068,4728
63,93,-0.0206,-36.3375,-6586.6,-681.76,0.5068,4728
33,124,-0.0206,-36.4494,-6432.7,-683.86,0.5036,4728
47,122,-0.0206,-36.411,-6310.58,-683.14,0.5068,4728
30,126,-0.0207,-36.6136,-6773.28,-686.94,0.5038,4728
61,90,-0.0207,-36.4995,-6325.24,-684.8,0.5055,4728
66,83,-0.0207,-36.6295,-6171.68,-687.24,0.5051,4728
62,83,-0.0208,-36.6967,-7001.34,-688.5,0.5053,4728
52,110,-0.0208,-36.8001,-6499.38,-690.44,0.5066,4728
43,108,-0.0209,-37.0005,-6445.04,-694.2,0.5038,4728
35,116,-0.0209,-36.992,-6028.88,-694.04,0.5038,4728
46,101,-0.021,-37.1551,-5997.94,-697.1,0.5042,4728
52,100,-0.0211,-37.2958,-6583.08,-699.74,0.5055,4728
51,89,-0.0212,-37.3768,-6660.6,-701.26,0.5038,4728
66,81,-0.0213,-37.5793,-6128.0,-705.06,0.5051,4728
59,77,-0.0214,-37.8512,-6898.5,-710.16,0.5034,4728
60,76,-0.0214,-37.8512,-6898.5,-710.16,0.5034,4728
1,17,-0.0214,-37.7947,-11115.81,-709.1,0.4829,4728
61,75,-0.0214,-37.8512,-6898.5,-710.16,0.5034,4728
47,101,-0.0216,-38.1838,-6081.74,-716.4,0.5042,4728
64,72,-0.0217,-38.2776,-6928.5,-718.16,0.5034,4728
69,70,-0.0218,-38.5291,-6676.22,-722.88,0.5047,4728
68,71,-0.0218,-38.5291,-6676.22,-722.88,0.5047,4728
41,115,-0.0218,-38.4662,-6445.04,-721.7,0.5042,4728
66,74,-0.0219,-38.6091,-6676.22,-724.38,0.5044,4728
54,87,-0.0219,-38.689,-6609.72,-725.88,0.5042,4728
65,75,-0.0219,-38.6091,-6676.22,-724.38,0.5044,4728
50,101,-0.022,-38.8692,-6427.1,-729.26,0.5047,4728
31,124,-0.022,-38.8777,-6643.76,-729.42,0.5038,4728
53,99,-0.0221,-39.0813,-6712.58,-733.24,0.5053,4728
42,109,-0.0223,-39.3468,-6277.56,-738.22,0.5038,4728
62,74,-0.0223,-39.4502,-6928.5,-740.16,0.5032,4728
59,95,-0.0223,-39.4224,-6041.5,-739.64,0.5059,4728
63,73,-0.0223,-39.4502,-6928.5,-740.16,0.5032,4728
37,104,-0.0224,-39.625,-6450.28,-743.44,0.503,4728
50,96,-0.0225,-39.6857,-6020.42,-744.58,0.5038,4728
71,78,-0.0226,-39.9053,-6341.14,-748.7,0.5055,4728
36,106,-0.0226,-39.9981,-6271.28,-750.44,0.5032,4728
45,99,-0.0227,-40.175,-6357.6,-753.76,0.5036,4728
46,97,-0.0228,-40.3349,-6357.6,-756.76,0.5034,4728
63,81,-0.0228,-40.2187,-6829.42,-754.58,0.5049,4728
55,89,-0.0228,-40.239,-6591.8,-754.96,0.5042,4728
70,79,-0.0229,-40.5417,-6353.08,-760.64,0.5053,4728
48,100,-0.0229,-40.4756,-6111.74,-759.4,0.5038,4728
69,80,-0.0229,-40.5417,-6353.08,-760.64,0.5053,4728
35,121,-0.023,-40.5481,-6453.6,-760.76,0.5036,4728
44,101,-0.0231,-40.8509,-6319.28,-766.44,0.5036,4728
49,98,-0.0232,-40.982,-6111.74,-768.9,0.5038,4728
52,90,-0.0234,-41.4073,-6609.72,-776.88,0.5042,4728
54,99,-0.0235,-41.5203,-6870.84,-779.0,0.5057,4728
48,110,-0.0236,-41.6919,-6934.06,-782.22,0.5051,4728
4,7,-0.0237,-41.9392,-11215.49,-786.86,0.4909,4728
42,110,-0.0237,-41.9318,-6277.56,-786.72,0.5038,4728
49,93,-0.0238,-42.0672,-6660.6,-789.26,0.5038,4728
57,83,-0.0238,-42.1002,-6429.72,-789.88,0.5038,4728
49,100,-0.0239,-42.2473,-6455.98,-792.64,0.5038,4728
35,117,-0.0239,-42.1812,-6291.24,-791.4,0.5042,4728
34,122,-0.024,-42.387,-6453.6,-795.26,0.5034,4728
47,124,-0.0242,-42.7803,-6145.58,-802.64,0.507,4728
47,102,-0.0242,-42.6876,-6111.74,-800.9,0.5038,4728
67,72,-0.0243,-42.9796,-6676.22,-806.38,0.5044,4728
33,125,-0.0243,-42.9786,-6432.7,-806.36,0.5034,4728
38,116,-0.0244,-43.0415,-6568.88,-807.54,0.5034,4728
48,92,-0.0246,-43.3751,-6454.14,-813.8,0.5036,4728
48,97,-0.0246,-43.4966,-6170.42,-816.08,0.5044,4728
48,98,-0.0246,-43.4966,-6170.42,-816.08,0.5044,4728
51,91,-0.0246,-43.4775,-6648.56,-815.72,0.5042,4728
51,123,-0.0246,-43.4359,-6764.78,-814.94,0.5055,4728
50,113,-0.0246,-43.4668,-6656.46,-815.52,0.5066,4728
50,122,-0.0247,-43.5691,-6489.78,-817.44,0.5063,4728
69,86,-0.0249,-43.9039,-6541.56,-823.72,0.5068,4728
52,103,-0.0251,-44.2919,-7025.34,-831.0,0.5055,4728
63,89,-0.0251,-44.2961,-6533.02,-831.08,0.5059,4728
56,84,-0.0251,-44.2588,-6506.22,-830.38,0.5038,4728
36,118,-0.0252,-44.4337,-6177.5,-833.66,0.5038,4728
53,88,-0.0252,-44.5701,-6755.06,-836.22,0.504,4728
40,120,-0.0253,-44.7513,-6480.46,-839.62,0.5049,4728
75,79,-0.0253,-44.7215,-6506.9,-839.06,0.5066,4728
74,80,-0.0253,-44.7215,-6506.9,-839.06,0.5066,4728
76,78,-0.0253,-44.7215,-6506.9,-839.06,0.5066,4728
41,112,-0.0256,-45.2086,-6339.04,-848.2,0.5036,4728
49,91,-0.0257,-45.3728,-6621.62,-851.28,0.5036,4728
64,88,-0.0257,-45.3685,-6402.64,-851.2,0.5057,4728
65,88,-0.0257,-45.4293,-6296.18,-852.34,0.5063,4728
36,105,-0.0258,-45.6137,-6376.64,-855.8,0.503,4728
38,126,-0.0258,-45.6414,-5933.66,-856.32,0.5049,4728
48,96,-0.0259,-45.7011,-6452.78,-857.44,0.5044,4728
49,96,-0.026,-45.8951,-6170.42,-861.08,0.5042,4728
51,124,-0.026,-45.941,-7063.78,-861.94,0.5055,4728
62,90,-0.0261,-46.0284,-6533.02,-863.58,0.5059,4728
58,95,-0.0262,-46.2277,-6540.76,-867.32,0.5059,4728
62,82,-0.0262,-46.2682,-6829.42,-868.08,0.5047,4728
61,89,-0.0263,-46.4974,-6112.75,-872.38,0.5053,4728
60,77,-0.0263,-46.459,-6928.5,-871.66,0.5038,4728
28,124,-0.0264,-46.6829,-7231.7,-875.86,0.5027,4728
56,101,-0.0264,-46.6232,-6306.68,-874.74,0.5059,4728
57,99,-0.0264,-46.6232,-6306.68,-874.74,0.5059,4728
53,101,-0.0264,-46.5763,-7189.2,-873.86,0.5055,4728
46,115,-0.0266,-47.0251,-6632.12,-882.28,0.5051,4728
44,121,-0.0267,-47.1551,-6822.56,-884.72,0.5055,4728
47,98,-0.0267,-47.1136,-6066.78,-883.94,0.5042,4728
63,82,-0.0267,-47.1967,-7001.34,-885.5,0.5049,4728
53,92,-0.0267,-47.1679,-6591.8,-884.96,0.504,4728
35,106,-0.0268,-47.3193,-6237.64,-887.8,0.5025,4728
64,87,-0.0269,-47.5741,-6533.02,-892.58,0.5059,4728
49,115,-0.0269,-47.4643,-6656.46,-890.52,0.5066,4728
35,108,-0.0269,-47.6082,-6634.06,-893.22,0.5025,4728
62,89,-0.0269,-47.5133,-6531.88,-891.44,0.5055,4728
62,88,-0.027,-47.6615,-6378.66,-894.22,0.5051,4728
71,73,-0.027,-47.703,-7001.34,-895.0,0.5051,4728
52,109,-0.0272,-48.1188,-6597.24,-902.8,0.5059,4728
1,18,-0.0272,-48.0676,-10297.55,-901.84,0.4843,4728
58,96,-0.0272,-48.1039,-6152.46,-902.52,0.5059,4728
70,74,-0.0273,-48.2627,-7001.34,-905.5,0.5049,4728
69,75,-0.0273,-48.2627,-7001.34,-905.5,0.5049,4728
68,76,-0.0273,-48.2627,-7001.34,-905.5,0.5049,4728
67,77,-0.0273,-48.2627,-7001.34,-905.5,0.5049,4728
39,116,-0.0273,-48.1934,-6230.54,-904.2,0.5034,4728
64,83,-0.0273,-48.187,-6562.02,-904.08,0.5053,4728
54,91,-0.0275,-48.5804,-6618.3,-911.46,0.504,4728
64,75,-0.0275,-48.4961,-6762.22,-909.88,0.504,4728
65,74,-0.0275,-48.4961,-6762.22,-909.88,0.504,4728
66,73,-0.0275,-48.4961,-6762.22,-909.88,0.504,4728
32,125,-0.0276,-48.6774,-6518.62,-913.28,0.5038,4728
48,95,-0.0277,-48.8895,-6584.1,-917.26,0.5034,4728
